epoch,EpisodesSoFar,EpLenMean,avg_reward,entropy_of_sampling_state,number_of_options_changed, op_probs
312,3194,200.0,184.92581322382367,10.81776040850559,20,0.04245051369071007,0.957549512386322
313,3205,200.0,192.80344527980122,4.768371134124196,25,0.04614318162202835,0.9538568258285522
314,3215,200.0,190.98043580185137,7.292426022978276,24,0.04440290853381157,0.9555971026420593
315,3225,200.0,186.18752178419524,6.149769597490067,17,0.04853837192058563,0.9514617323875427
316,3235,200.0,186.77437546488758,5.594274051235659,24,0.04718978330492973,0.9528102278709412
317,3246,200.0,189.59863586529752,7.8917067689957205,16,0.04336666688323021,0.9566332697868347
318,3256,200.0,193.38346663361978,6.570947452521107,9,0.0357229970395565,0.9642769694328308
319,3266,200.0,193.15800456529539,9.311659140026851,18,0.0421009436249733,0.9578992128372192
320,3276,200.0,187.84674011799672,6.8839189522023325,20,0.03794584050774574,0.9620543122291565
321,3287,200.0,185.97362028573627,7.803636128959067,32,0.04388481378555298,0.956115186214447
322,3297,200.0,186.41203569873431,3.732870009419525,18,0.0394916795194149,0.960508406162262
323,3307,200.0,188.4506015903442,2.1551041675649882,9,0.029183978214859962,0.9708160161972046
324,3317,200.0,192.98817215507944,7.327784419910442,28,0.05363857373595238,0.9463613033294678
325,3328,200.0,183.391410493016,18.54530812992548,46,0.053394533693790436,0.9466055035591125
326,3338,200.0,185.67235404387822,5.533697416879398,17,0.037143006920814514,0.9628570675849915
327,3348,200.0,193.30922852606506,3.5827011530679314,4,0.02845565788447857,0.9715443253517151
328,3358,200.0,186.94395522244133,7.872278065604784,22,0.04493497312068939,0.9550650119781494
329,3368,200.0,191.09770383502854,6.693217639557554,11,0.032674700021743774,0.9673255085945129
330,3379,200.0,192.4553037610961,6.4039725471493325,9,0.03437391296029091,0.9656260013580322
331,3389,200.0,194.62336513082644,5.806370226414133,8,0.029490141198039055,0.9705098867416382
332,3399,200.0,190.84182006771482,11.321691053976384,19,0.042661864310503006,0.9573380947113037
333,3409,200.0,193.5562002231609,6.177767513948292,5,0.029603756964206696,0.9703962802886963
334,3420,200.0,194.05072736491636,3.9831984677648444,9,0.03258151561021805,0.9674185514450073
335,3430,200.0,199.78249756536835,7.80001900956099,11,0.033169057220220566,0.9668309688568115
336,3440,200.0,196.9190149740823,6.889056938610162,21,0.040352143347263336,0.9596478939056396
337,3450,200.0,198.38333293319818,9.520339074833965,34,0.07574636489152908,0.9242538213729858
338,3461,200.0,198.65366819969216,6.711450282229448,12,0.04397009313106537,0.9560298323631287
339,3471,200.0,194.4961700575951,2.660795072499621,10,0.03925230726599693,0.9607478976249695
340,3481,200.0,199.0479022165095,6.382261585144664,8,0.033163510262966156,0.9668364524841309
341,3491,200.0,199.80812737732188,5.246736414027465,9,0.038814231753349304,0.9611858129501343
342,3502,200.0,197.71220673671422,10.917294658621735,43,0.04952220618724823,0.9504777789115906
343,3512,200.0,196.81188775687303,4.788293997378779,10,0.03158774971961975,0.9684123992919922
344,3522,200.0,196.2015810176141,1.0779270303623245,4,0.026804065331816673,0.9731959700584412
345,3532,200.0,201.62068930594208,2.8705301900143945,5,0.027926933020353317,0.9720731377601624
346,3543,200.0,199.02827810439157,5.1580932888079944,22,0.04356786608695984,0.9564322829246521
347,3553,200.0,200.45577823315176,2.5369060305250986,15,0.029887914657592773,0.970112144947052
348,3563,200.0,190.96070812874672,11.032366061951615,28,0.041539646685123444,0.9584604501724243
349,3573,200.0,200.16963430231633,5.106272763189357,8,0.03521808981895447,0.9647819399833679
350,3584,200.0,196.85309552825564,11.731126866572314,26,0.04553230479359627,0.9544677734375
351,3594,200.0,201.05300028500596,15.629316067961957,25,0.05125347897410393,0.9487465620040894
352,3604,200.0,200.63461843922173,4.485535696946759,8,0.04110605642199516,0.9588939547538757
353,3614,200.0,200.67063642289017,7.046390666179002,13,0.03537483140826225,0.9646252989768982
354,3624,200.0,202.5669243374653,9.374878919951831,15,0.035831671208143234,0.96416836977005
355,3635,200.0,202.99147770039582,12.473185451227904,11,0.04261055216193199,0.9573895335197449
356,3645,200.0,204.1094931485082,7.305729068541795,20,0.03193297237157822,0.9680671095848083
357,3655,200.0,206.88603137880324,3.883640067382338,15,0.03398663550615311,0.9660132527351379
358,3665,200.0,206.62056750259927,4.583224165463512,12,0.0312430988997221,0.968756914138794
359,3676,200.0,207.14587760273116,3.721201451850404,7,0.029652470722794533,0.9703475832939148
360,3686,200.0,206.48976072428553,5.114130495046834,12,0.033783771097660065,0.9662160873413086
361,3696,200.0,205.4121549177009,4.890439552318639,10,0.028635825961828232,0.9713642597198486
362,3706,200.0,206.94170695079418,1.0377859947159709,0,0.028622345998883247,0.9713776111602783
363,3717,200.0,205.18845081657122,9.886499202976943,23,0.03761028125882149,0.9623897671699524
364,3727,200.0,207.9059005935942,4.521563872781685,6,0.03002859465777874,0.9699714779853821
365,3737,200.0,206.3765590268491,13.643080221088582,26,0.045483436435461044,0.9545165300369263
366,3747,200.0,212.36896953468818,2.349193011869372,0,0.02846350148320198,0.9715365171432495
367,3758,200.0,209.6669586251845,5.101759736522567,10,0.033918462693691254,0.9660815000534058
368,3768,200.0,209.299281667044,9.388497830667077,15,0.04208474978804588,0.9579153060913086
369,3778,200.0,208.15976643432276,5.637583390366276,19,0.03287263587117195,0.9671273231506348
370,3788,200.0,214.17872348996698,7.76573645395855,25,0.030970921739935875,0.9690290689468384
371,3799,200.0,210.31788381135416,2.986521786219883,15,0.041274916380643845,0.9587250351905823
372,3809,200.0,213.0694257971266,2.75783187839318,6,0.029315410181879997,0.9706845879554749
373,3819,200.0,213.29939418288154,0.7495302727886646,1,0.02781224437057972,0.9721876978874207
374,3829,200.0,214.95414510980467,5.577689012467903,12,0.03561939671635628,0.96438068151474
375,3840,200.0,217.42331748916507,5.96697923032598,11,0.03345177322626114,0.9665482640266418
376,3850,200.0,219.51347784193985,2.2455962750651985,1,0.032935261726379395,0.9670646786689758
377,3860,200.0,210.32211790889224,8.908090975239364,13,0.03505033254623413,0.9649494886398315
378,3870,200.0,218.968708543314,2.582699423257199,3,0.03119368851184845,0.9688063263893127
379,3880,200.0,219.19801265865536,3.084654481830528,4,0.03003554232418537,0.9699645042419434
380,3891,200.0,217.43567279799294,6.651991509152661,10,0.04103514179587364,0.9589649438858032
381,3901,200.0,220.43248714439588,2.0975609079263444,5,0.03083985485136509,0.969160258769989
382,3911,200.0,219.1490354579074,11.189182160106188,19,0.04728095233440399,0.9527192711830139
383,3921,200.0,218.77460172936443,3.523626067469015,4,0.028873329982161522,0.9711267352104187
384,3932,200.0,219.08885480399908,7.514410565935986,11,0.03472094610333443,0.9652791023254395
385,3942,200.0,220.0794654942286,4.2843449323774845,4,0.032068345695734024,0.9679316282272339
386,3952,200.0,221.60480038538088,4.640393866874595,9,0.03264699503779411,0.9673530459403992
387,3962,200.0,206.6659029528857,13.186324413568864,63,0.06029950827360153,0.9397003650665283
388,3973,200.0,220.99215887839767,3.5207716107464133,19,0.04340161010622978,0.9565985798835754
389,3983,200.0,217.55509168976943,14.758900487851477,23,0.045498065650463104,0.9545021653175354
390,3993,200.0,220.59298930516678,3.9370510910854692,8,0.032799288630485535,0.967200756072998
391,4003,200.0,220.68450405197444,6.627120135277415,8,0.034024495631456375,0.9659757018089294
392,4014,200.0,227.72336169777296,8.44759152979986,9,0.03373562544584274,0.9662643671035767
393,4024,200.0,223.01725024232238,3.059412028922356,6,0.03389841318130493,0.9661017060279846
394,4034,200.0,222.63119261578018,8.412601444152912,18,0.039000898599624634,0.9609991908073425
395,4044,200.0,211.02354423018056,11.258919966032284,21,0.06913818418979645,0.9308618307113647
396,4055,200.0,226.10702207507126,1.7228586757572208,5,0.03992262855172157,0.9600772857666016
397,4065,200.0,224.3064046739252,8.898248183143723,11,0.03856189176440239,0.9614380598068237
398,4075,200.0,226.97495075384023,1.9165194261736893,7,0.028986886143684387,0.9710131883621216
399,4085,200.0,230.66339531605595,5.730434411279101,13,0.03549470007419586,0.9645053744316101
400,4096,200.0,229.93558793901667,2.4070398095863283,2,0.03108217380940914,0.9689178466796875
401,4106,200.0,231.55212887729272,2.2410728607525106,6,0.03317662328481674,0.966823399066925
402,4116,200.0,222.31256457456175,6.552889440496411,10,0.037912189960479736,0.9620880484580994
403,4126,200.0,228.89359012574815,3.421310782622306,0,0.029603825882077217,0.9703962206840515
404,4136,200.0,232.05460035164157,3.6299553645225657,1,0.029313653707504272,0.9706863164901733
405,4147,200.0,225.74139156057262,5.318132210247126,16,0.032389454543590546,0.9676106572151184
406,4157,200.0,229.80836801274387,3.8680360438212533,7,0.03009164147078991,0.9699084162712097
407,4167,200.0,234.54729465420922,1.5973347480552844,5,0.02766263112425804,0.9723373651504517
408,4177,200.0,234.19235932732082,1.1107133088952859,3,0.02860962599515915,0.971390426158905
409,4188,200.0,233.35097215251312,2.926288882208871,5,0.0318961925804615,0.9681037664413452
410,4198,200.0,236.42266171643618,0.25126615965819543,0,0.027361204847693443,0.9726388454437256
411,4208,200.0,238.12513949067548,0.0321182346969123,0,0.02783164381980896,0.9721683859825134
412,4218,200.0,234.8941133328563,0.9099835300920114,5,0.027255551889538765,0.9727445244789124
413,4229,200.0,236.5163937133547,3.9196896365442013,8,0.031154075637459755,0.9688459634780884
414,4239,200.0,232.42982178757262,12.153449062295076,26,0.042856570333242416,0.9571434259414673
415,4249,200.0,237.68963398168808,5.079540198573563,18,0.036830805242061615,0.9631693363189697
416,4259,200.0,228.77254425130255,4.625107123540451,16,0.03464615345001221,0.9653538465499878
417,4270,200.0,232.24810544693,7.320154824698464,8,0.04083124175667763,0.9591687917709351
418,4280,200.0,234.30085435001692,9.307857813118904,12,0.034636132419109344,0.9653638601303101
419,4290,200.0,236.10793776947875,4.124343340655399,15,0.03143801912665367,0.9685620665550232
420,4300,200.0,238.9622855795089,1.9556365985944675,5,0.030017511919140816,0.9699824452400208
421,4311,200.0,237.75447235469542,4.8456361604916225,10,0.040842678397893906,0.9591573476791382
422,4321,200.0,241.53515450519726,1.982476817041898,5,0.02914983406662941,0.9708501696586609
423,4331,200.0,231.4995760472666,7.697478501080411,27,0.044590357691049576,0.9554095268249512
424,4341,200.0,234.91031749039493,2.442071911523745,13,0.03113263100385666,0.9688673615455627
425,4352,200.0,232.87079465590722,10.472730007578532,17,0.040770236402750015,0.9592298269271851
426,4362,200.0,238.49401835210256,1.8790843908123187,5,0.03221491351723671,0.9677852392196655
427,4372,200.0,240.3496489433689,7.177341541710867,13,0.034629981964826584,0.9653699994087219
428,4382,200.0,242.53526588699387,2.026496666076636,9,0.03454850614070892,0.9654516577720642
429,4392,200.0,240.966310077977,10.505005864126803,10,0.03621020168066025,0.9637898802757263
430,4403,200.0,235.85460283206194,9.41872734566081,21,0.04420799762010574,0.9557921886444092
431,4413,200.0,227.17505319905658,11.246926180414345,53,0.0851329118013382,0.914867103099823
432,4423,200.0,240.5929951454062,6.665418957310048,16,0.0341789685189724,0.9658209681510925
433,4433,200.0,244.8328069345941,6.993224541011633,14,0.04582930728793144,0.9541707634925842
434,4444,200.0,242.85582939051656,8.23052465877632,18,0.044150691479444504,0.955849289894104
435,4454,200.0,242.68035169518635,2.4013507982980955,8,0.02946963720023632,0.9705303907394409
436,4464,200.0,223.8042407044421,7.251522258114079,50,0.11410355567932129,0.8858963847160339
437,4474,200.0,244.54903359843038,2.668273794561395,13,0.03506159782409668,0.9649382829666138
438,4485,200.0,248.03650597623633,3.6657408718821585,11,0.03528713807463646,0.9647129774093628
439,4495,200.0,242.31739626152108,2.1949781958200476,17,0.031474050134420395,0.9685260653495789
440,4505,200.0,245.16640891881798,4.182166297928132,10,0.03592370077967644,0.9640764594078064
441,4515,200.0,235.49191360439005,10.677347760444452,39,0.042424481362104416,0.9575756788253784
442,4526,200.0,242.1940285672337,6.464100802122079,23,0.036301154643297195,0.9636989831924438
443,4536,200.0,243.3468046642833,7.277593668688965,7,0.030301855877041817,0.9696982502937317
444,4546,200.0,240.6952014150951,7.545377769820565,12,0.026881275698542595,0.9731190800666809
445,4556,200.0,232.06385806340708,10.960193632760852,14,0.04180963709950447,0.9581907391548157
446,4567,200.0,246.01883617696907,5.982480252512521,19,0.03678306192159653,0.9632169008255005
447,4577,200.0,235.79834781721152,11.01275268469874,29,0.04418759420514107,0.955812394618988
448,4587,200.0,240.3035781768277,0.849489521383713,14,0.033267904072999954,0.9667322635650635
449,4597,200.0,246.50526235658896,6.768986781185141,16,0.038332656025886536,0.9616674184799194
450,4608,200.0,244.90228552070045,3.2341020750773715,13,0.035035595297813416,0.9649644494056702
451,4618,200.0,245.63175117575935,3.942918801956166,21,0.04318280890583992,0.9568171501159668
452,4628,200.0,244.2040835470219,8.434783179514348,16,0.037505146116018295,0.9624948501586914
453,4638,200.0,245.25069606794023,7.364303285083258,23,0.03376196324825287,0.9662381410598755
454,4648,200.0,246.6813271872244,4.38952976895008,19,0.03299928084015846,0.9670007228851318
455,4659,200.0,249.90724524258925,2.047502853991184,7,0.03593224287033081,0.9640677571296692
456,4669,200.0,253.2998214238336,1.9477175220061635,6,0.032171446830034256,0.967828631401062
457,4679,200.0,253.56634605284148,1.435898680134333,5,0.0320013090968132,0.9679988026618958
458,4689,200.0,252.69310367684383,3.052487928580018,16,0.037434808909893036,0.9625651240348816
459,4700,200.0,246.59667409777748,7.201165204915878,30,0.04662247374653816,0.9533774852752686
460,4710,200.0,249.71197885381193,4.945856360625299,14,0.0416908897459507,0.9583091735839844
461,4720,200.0,253.5660880402197,0.7791091234818158,4,0.03229733929038048,0.9677026867866516
462,4730,200.0,254.2574857434391,0.6085966781168488,4,0.03508990257978439,0.9649101495742798
463,4741,200.0,253.03099446158754,2.7128691945434387,9,0.039071109145879745,0.9609289765357971
464,4751,200.0,246.37241583892205,9.923941189873888,19,0.04361196979880333,0.9563880562782288
465,4761,200.0,249.31905477005552,6.590484227311709,21,0.037475984543561935,0.9625241160392761
466,4771,200.0,255.99127802573008,3.111875372452695,7,0.035172417759895325,0.9648276567459106
467,4782,200.0,245.7556045511654,8.401773431165388,23,0.04945182800292969,0.9505482316017151
468,4792,200.0,233.6731452203407,20.30076466572036,51,0.061371609568595886,0.9386283159255981
469,4802,200.0,248.9274519824277,5.42875767413414,32,0.04641379043459892,0.953586220741272
470,4812,200.0,252.00593573645466,8.760785178838006,32,0.047078344970941544,0.9529216289520264
471,4823,200.0,251.64395279356768,9.13466385071673,39,0.055733952671289444,0.9442662596702576
472,4833,200.0,258.7707075471702,7.384299081843858,21,0.03882503882050514,0.9611748456954956
473,4843,200.0,255.5358338815923,7.47586956787642,24,0.04678908362984657,0.9532109498977661
474,4853,200.0,250.41430233117512,19.93139421661762,70,0.05394958332180977,0.946050763130188
475,4864,200.0,252.30788089150764,13.297200553574465,20,0.048795752227306366,0.9512043595314026
476,4874,200.0,249.86096826738222,15.378560191934357,51,0.051638562232255936,0.9483615159988403
477,4884,200.0,241.72544366794668,17.787366518368376,71,0.0633854940533638,0.9366148710250854
478,4894,200.0,255.2517300851295,8.77050124383328,22,0.04345323145389557,0.9565469026565552
479,4904,200.0,254.22054453080676,12.297714303246067,30,0.05339331924915314,0.9466069340705872
480,4915,200.0,256.4190915399588,6.962764355717764,25,0.049527570605278015,0.9504724740982056
481,4925,200.0,253.26016275819234,2.858130074845612,14,0.04540075734257698,0.9545994997024536
482,4935,200.0,252.5957448721334,4.724212866039608,29,0.04548421502113342,0.9545159339904785
483,4945,200.0,255.3066362962915,6.4276463269776665,29,0.048590291291475296,0.9514098763465881
484,4956,200.0,261.08655151406987,5.851284490613835,11,0.04088271036744118,0.9591173529624939
485,4966,200.0,257.16646150803524,7.360487936037083,24,0.03745631128549576,0.9625438451766968
486,4976,200.0,260.8068103937801,6.706677831211751,30,0.04383620247244835,0.9561638236045837
487,4986,200.0,258.9788982654758,12.675677271397731,40,0.045573242008686066,0.9544268250465393
488,4997,200.0,255.10546612374816,11.998625335545542,43,0.056525759398937225,0.9434742331504822
489,5007,200.0,265.4967404980308,13.23024688868174,24,0.04066300764679909,0.9593369960784912
490,5017,200.0,261.73371661024646,5.026969821341027,9,0.03499593585729599,0.9650042057037354
491,5027,200.0,264.94445954762807,3.2936504998003717,10,0.03240514174103737,0.9675949215888977
492,5038,200.0,256.7032764137326,12.44595680535555,32,0.050971899181604385,0.9490284323692322
493,5048,200.0,261.38859244189234,8.741636457917263,37,0.04325760155916214,0.9567423462867737
494,5058,200.0,263.5646655885244,10.63653018057644,12,0.03869551420211792,0.9613045454025269
495,5068,200.0,266.2811083766,7.830129093423466,25,0.040834445506334305,0.9591657519340515
496,5079,200.0,257.6192164393794,14.122400060295922,25,0.048518404364585876,0.9514816999435425
497,5089,200.0,263.3922265377086,13.948721005234168,27,0.04742800444364548,0.9525720477104187
498,5099,200.0,255.45583793653813,15.359555190032639,50,0.06047739461064339,0.9395225644111633
499,5109,200.0,263.54971129793864,2.9627896486779615,11,0.044287458062171936,0.9557127356529236
500,5120,200.0,263.26193833265125,5.368795847489127,18,0.04200837388634682,0.9579917192459106
501,5130,200.0,256.7623843796813,17.35294560452425,36,0.057909004390239716,0.9420912861824036
502,5140,200.0,267.22862431535896,6.4160277665340075,33,0.05001557618379593,0.9499842524528503
503,5150,200.0,268.7668004090381,4.813562408458281,17,0.04802593216300011,0.9519743323326111
504,5160,200.0,255.26905564391478,13.340221502182652,32,0.0576462596654892,0.9423537850379944
505,5171,200.0,237.4723183970939,12.606564539568016,58,0.15385571122169495,0.8461443781852722
506,5181,200.0,262.7613847890372,1.4611256035760432,7,0.03371470794081688,0.9662853479385376
507,5191,200.0,265.3213818977654,6.233112414635136,31,0.04255204275250435,0.9574481844902039
508,5201,200.0,258.09432711156273,10.999065064952752,40,0.06287830322980881,0.9371216893196106
509,5212,200.0,260.8246408207726,10.583179422253158,49,0.04818236455321312,0.9518178105354309
510,5222,200.0,258.15581005761914,10.163217193114289,38,0.05366409942507744,0.9463358521461487
511,5232,200.0,267.2047531991262,12.318575516743905,36,0.04992520064115524,0.9500748515129089
512,5242,200.0,268.9074578897922,3.896302385475188,15,0.032263562083244324,0.9677364826202393
513,5253,200.0,257.47700501834,17.27584156402182,69,0.06141187623143196,0.9385882616043091
514,5263,200.0,266.1123476186447,5.051850006868773,18,0.03720419108867645,0.9627958536148071
515,5273,200.0,260.1355873118003,24.311476582404506,62,0.05412977933883667,0.9458703398704529
516,5283,200.0,266.2877337946687,11.287105855726296,41,0.04814598336815834,0.9518542885780334
517,5294,200.0,254.4433111060933,7.661922092445555,71,0.07333116233348846,0.9266687631607056
518,5304,200.0,260.06137834823676,7.18439753094155,24,0.047895390540361404,0.9521045684814453
519,5314,200.0,267.82090755391033,8.918719913898112,6,0.036030419170856476,0.963969886302948
520,5324,200.0,267.9420390870856,14.379179829973646,67,0.06396833807229996,0.9360318183898926
521,5335,200.0,259.95349404614325,4.774492882771326,29,0.05024952068924904,0.9497507214546204
522,5345,200.0,233.97602066940718,3.8980466242435656,23,0.03828081116080284,0.961719274520874
523,5355,200.0,237.9642573606728,1.3792191717738433,8,0.032003216445446014,0.9679968357086182
524,5365,200.0,234.90886117401072,1.2705562475811965,9,0.032061751931905746,0.9679383635520935
525,5376,200.0,239.1237253634277,1.1464228785041952,1,0.031161203980445862,0.9688389301300049
526,5386,200.0,237.4875913943155,6.138670501613897,33,0.0395951122045517,0.9604049324989319
527,5396,200.0,238.94094705524094,6.597084632930633,28,0.04099981114268303,0.9590003490447998
528,5406,200.0,241.4612546313229,4.2243814005955445,19,0.041208140552043915,0.9587918519973755
529,5416,200.0,244.24597095256635,2.729005292421735,6,0.03052453324198723,0.9694756269454956
530,5427,200.0,242.74333002418513,6.292589452743855,17,0.03900092467665672,0.9609991312026978
531,5437,200.0,246.66658900508952,2.6784732010167667,15,0.031831059604883194,0.968169093132019
532,5447,200.0,244.1710122982373,13.764830891197988,39,0.04173535853624344,0.9582646489143372
533,5457,200.0,235.46787758218383,8.100727635785782,27,0.03852077201008797,0.9614792466163635
534,5468,200.0,239.09116229796427,15.50053864945906,23,0.037745922803878784,0.9622541666030884
535,5478,200.0,240.5050469458572,5.896028283019177,7,0.02881094254553318,0.9711892008781433
536,5488,200.0,239.98629557240247,7.943597948917409,15,0.03441140428185463,0.9655890464782715
537,5498,200.0,239.38140903371618,9.87048996867185,37,0.05862997844815254,0.9413700699806213
538,5509,200.0,244.7893918474787,3.889799238207747,12,0.03497042879462242,0.9650295972824097
539,5519,200.0,235.86529066696386,12.404856172954224,39,0.044897183775901794,0.9551030397415161
540,5529,200.0,233.72951745894164,2.5442444471296426,28,0.04312027990818024,0.9568796753883362
541,5539,200.0,235.93586518906878,10.4992590988924,28,0.0432831346988678,0.9567170143127441
542,5550,200.0,243.34564276000415,3.5001621610424953,9,0.03324861451983452,0.9667514562606812
543,5560,200.0,239.11582714175864,4.6170668391048215,8,0.03193967789411545,0.9680604338645935
544,5570,200.0,236.97495874698626,7.502803760450604,22,0.03684688359498978,0.9631531238555908
545,5580,200.0,243.34302919575356,5.309966360547063,16,0.03620292618870735,0.9637971520423889
546,5591,200.0,246.70876356657863,2.6980194328971177,18,0.0364140123128891,0.9635860323905945
547,5601,200.0,249.48167759558754,8.85046665018294,16,0.03274985030293465,0.9672502279281616
548,5611,200.0,240.81038303725626,10.728645893507133,44,0.04527450352907181,0.9547255635261536
549,5621,200.0,248.57335126925258,4.332113414160854,12,0.032297756522893906,0.9677021503448486
550,5632,200.0,245.77829645533288,4.987577228441925,16,0.038343895226716995,0.9616562724113464
551,5642,200.0,248.96165587391184,5.89740575408957,11,0.033231716603040695,0.966768205165863
552,5652,200.0,250.70969062250725,6.005080888243602,17,0.030593683943152428,0.9694064855575562
553,5662,200.0,252.827659847656,4.378244484041316,7,0.026624344289302826,0.9733757972717285
554,5672,200.0,246.75886185994713,9.57495401139377,21,0.04107394441962242,0.9589262008666992
555,5683,200.0,251.24615855558687,8.027029893202835,26,0.04001598432660103,0.959984302520752
556,5693,200.0,252.069406415274,9.576211245487999,22,0.032469574362039566,0.967530369758606
557,5703,200.0,256.4700998855067,5.075565394541353,28,0.031637322157621384,0.9683627486228943
558,5713,200.0,254.6320704966919,1.6080298279932148,11,0.02879069745540619,0.9712094664573669
559,5724,200.0,255.71038001068163,1.2981130318637462,20,0.03320643678307533,0.9667936563491821
560,5734,200.0,257.5666649353607,3.2487797453410483,14,0.02946234680712223,0.9705378413200378
561,5744,200.0,259.0206063676827,1.9351377126285652,18,0.029377728700637817,0.9706223607063293
562,5754,200.0,264.9513749674689,0.5871386774038312,13,0.027879459783434868,0.972120463848114
563,5765,200.0,261.3022833627392,6.3691849111515735,13,0.03144504874944687,0.9685549736022949
564,5775,200.0,263.0851157827009,6.874457943933731,16,0.03778800368309021,0.9622120261192322
565,5785,200.0,256.9567885045995,8.18478102826735,36,0.03792941942811012,0.962070882320404
566,5795,200.0,260.94011334820095,7.310950476725979,16,0.03396337851881981,0.9660367965698242
567,5806,200.0,258.57923057914365,3.6849090759428322,16,0.037387337535619736,0.9626128077507019
568,5816,200.0,261.2013799577,7.267328645649824,23,0.03523578867316246,0.9647644758224487
569,5826,200.0,261.7204514770175,9.341959607111725,36,0.038857392966747284,0.9611427187919617
570,5836,200.0,265.23191851705826,3.572018279661145,12,0.03174090385437012,0.9682591557502747
571,5847,200.0,259.9891603990288,5.391820070834103,41,0.04778982698917389,0.9522102475166321
572,5857,200.0,272.61518994808523,1.201871957043359,7,0.032170165330171585,0.9678297638893127
573,5867,200.0,264.9423673284813,4.15283116943128,25,0.0336611270904541,0.9663389921188354
574,5877,200.0,267.42620704125,3.9181441137789514,9,0.03490824997425079,0.9650917649269104
575,5888,200.0,263.4082297100821,15.217928043358011,14,0.04022543504834175,0.9597744941711426
576,5898,200.0,265.55197872716303,11.753775721988342,20,0.042048774659633636,0.9579512476921082
577,5908,200.0,262.8487329040578,9.152811192767242,26,0.040926408022642136,0.9590739011764526
578,5918,200.0,265.39810307541677,11.067039484302525,26,0.05023334175348282,0.9497668147087097
579,5928,200.0,269.69593329289603,16.932836748863732,23,0.04262451454997063,0.9573758244514465
580,5939,200.0,266.46212073317906,12.268784721987616,30,0.04193391278386116,0.9580665826797485
581,5949,200.0,265.37074032812063,12.295890804201282,29,0.04379076510667801,0.956210196018219
582,5959,200.0,269.03451813136127,9.514828800400931,25,0.03863242268562317,0.9613683223724365
583,5969,200.0,269.4609263832305,8.59373852932249,16,0.03547557815909386,0.9645258188247681
584,5980,200.0,274.49505484611745,9.881226865812845,15,0.03987305611371994,0.9601271748542786
585,5990,200.0,266.6469365949295,6.94729949618089,16,0.03750275820493698,0.9624976515769958
586,6000,200.0,271.1385498663828,10.729871636154625,14,0.042306285351514816,0.957693874835968
587,6010,200.0,255.26881698239032,26.09528664290382,52,0.07060368359088898,0.9293966889381409
588,6021,200.0,266.9643984143208,17.98395264149101,31,0.05313821882009506,0.9468618035316467
589,6031,200.0,268.16684831634524,13.964900831131127,19,0.05117964372038841,0.9488202929496765
590,6041,200.0,269.047600686708,13.12378719840707,25,0.04966028407216072,0.9503398537635803
591,6051,200.0,276.0600825338806,10.486786920022233,17,0.043910298496484756,0.9560899138450623
592,6062,200.0,271.45176752331406,10.949686497620583,20,0.048282042145729065,0.9517179727554321
593,6072,200.0,269.5372543399534,14.731208423707404,21,0.04588092863559723,0.9541192054748535
594,6082,200.0,266.6915550329072,18.26564624520815,38,0.061997950077056885,0.938002347946167
595,6092,200.0,273.46084085465884,12.644484519966882,23,0.04394764453172684,0.9560525417327881
596,6103,200.0,274.1637540452082,11.476733890309152,18,0.04580411687493324,0.9541960954666138
597,6113,200.0,261.90824655609794,25.63039501435826,62,0.07835189998149872,0.9216480851173401
598,6123,200.0,261.25793737603925,26.28026939302895,58,0.07062660902738571,0.9293734431266785
599,6133,200.0,273.7923077298091,4.269781378207406,27,0.03775768727064133,0.9622424840927124
600,6144,200.0,275.189631460936,8.430172012503206,28,0.040686916559934616,0.9593133330345154
601,6154,200.0,272.8501636876084,15.156827057476,31,0.050804417580366135,0.9491956233978271
602,6164,200.0,271.71724866452655,23.365148596843596,45,0.059323977679014206,0.9406765103340149
603,6174,200.0,276.44017545764507,15.345862453728017,27,0.04537486284971237,0.9546251893043518
604,6184,200.0,279.3429115912901,14.530071016861635,25,0.04419328272342682,0.9558069109916687
605,6195,200.0,276.58838384532976,17.590223723995184,47,0.06201791763305664,0.9379819631576538
606,6205,200.0,271.2211339240152,17.077780742511326,31,0.060691263526678085,0.9393087029457092
607,6215,200.0,273.70555799445583,20.9717262632865,46,0.04990951716899872,0.9500905275344849
608,6225,200.0,271.9990398332212,9.325276025335103,18,0.042379043996334076,0.9576212167739868
609,6236,200.0,277.66645585603726,16.29618645314405,29,0.05200648307800293,0.9479934573173523
610,6246,200.0,275.0357080963307,8.579360072652708,13,0.04534360021352768,0.9546565413475037
611,6256,200.0,275.3250567692984,9.524664372247317,20,0.05038159713149071,0.9496185183525085
612,6266,200.0,271.6844344435059,13.469011480127245,39,0.059104904532432556,0.9408953785896301
613,6277,200.0,278.4989492293745,7.97694360185649,26,0.045308150351047516,0.9546919465065002
614,6287,200.0,275.85433783924583,9.55551030208313,25,0.040259066969156265,0.9597409963607788
615,6297,200.0,275.8055646871725,11.964642710073868,40,0.0514281764626503,0.9485719203948975
616,6307,200.0,275.5724540026364,11.225836020334977,17,0.04945233836770058,0.9505476951599121
617,6318,200.0,285.4691070023768,7.844599106361898,13,0.04320727661252022,0.9567930102348328
618,6328,200.0,272.0289380429482,23.743612663660038,37,0.07906443625688553,0.9209355115890503
619,6338,200.0,278.2971818945624,8.93952078123755,26,0.05184594914317131,0.9481539726257324
620,6348,200.0,281.8048883275171,15.567071524335478,32,0.05146287754178047,0.9485368728637695
